"Date
(YY:MM:DD)","Time
(HH:MM:SS)","Time
(µs)","Ax
(m/s^2)","Ay
(m/s^2)","Az
(m/s^2)","Gx
(deg/s)","Gy
(deg/s)","Gz
(deg/s)",label
05-12-22,15:13:09,672898,1.824381665,2.037465613,7.45554397,0.152671756,4.732824427,0.152671756,0
05-12-22,15:13:09,883840,0.15801731,0.282515796,10.07480059,-0.076335878,-0.86259542,-0.801526718,0
05-12-22,15:13:10,95498,1.276109485,-0.146046301,9.710881934,-0.213740458,0.86259542,-1.641221374,0
05-12-22,15:13:10,306569,0.696712683,0.093373865,9.006986646,0.229007634,1.061068702,-1.20610687,0
05-12-22,15:13:10,518553,0.833182178,0.081402856,9.856928235,-0.030534351,-0.534351145,-1.106870229,0
05-12-22,15:13:10,730187,0.007182605,0.588973608,10.72841764,-0.167938931,-0.534351145,-1.053435115,0
05-12-22,15:13:10,940916,-0.191536133,0.825999573,10.14183823,0.038167939,0.389312977,-0.465648855,0
05-12-22,15:13:11,152336,-0.064643445,1.551442676,10.0963484,-0.633587786,-0.198473282,-1.381679389,0
05-12-22,15:13:11,363328,-0.196324536,0.474051929,10.35013378,-0.267175573,-0.312977099,-1.160305344,0
05-12-22,15:13:11,575185,-0.301669409,1.230619653,10.91995377,0.053435115,-1.038167939,0.34351145,0
05-12-22,15:13:11,787693,3.746925598,0.040701428,8.769960681,0.015267176,3.404580153,-1.694656489,0
05-12-22,15:13:12,218,2.458845105,1.410184778,9.045293872,0.038167939,-0.458015267,-0.916030534,0
05-12-22,15:13:12,212452,1.735796204,0.280121594,9.651026892,0.160305344,0.099236641,-0.198473282,0
05-12-22,15:13:12,424820,0.517147559,0.421379492,9.727641345,0.229007634,0.969465649,-0.885496183,0
05-12-22,15:13:12,637292,1.09654436,-0.459686719,9.698910925,0.381679389,1.175572519,-1.259541985,0
05-12-22,15:13:12,849554,0.603338818,0.900219824,10.41956562,0.152671756,0.320610687,0.030534351,0
05-12-22,15:13:13,61337,1.180341418,0.507570752,9.428366138,0.129770992,1.076335878,-1.389312977,0
05-12-22,15:13:13,273647,0.390254871,0.512359155,10.04367596,-0.045801527,-0.534351145,-1.106870229,0
